path|transcript
/data/TORGO/aged_matched_healthy/MC04_1_0065.wav|air
/data/TORGO/aged_matched_healthy/MC04_1_0627.wav|dill
/data/TORGO/aged_matched_healthy/MC04_2_0751.wav|row
/data/TORGO/aged_matched_healthy/MC04_1_0173.wav|tile
/data/TORGO/aged_matched_healthy/MC04_2_0667.wav|woe
/data/TORGO/aged_matched_healthy/MC04_1_0293.wav|kilo
/data/TORGO/aged_matched_healthy/MC04_2_0707.wav|neat
/data/TORGO/aged_matched_healthy/MC04_2_0700.wav|Gold can be found anywhere
/data/TORGO/aged_matched_healthy/MC04_2_0954.wav|hold
/data/TORGO/aged_matched_healthy/MC04_1_0157.wav|tie
/data/TORGO/aged_matched_healthy/MC04_2_0757.wav|Worse luck was still to come
/data/TORGO/aged_matched_healthy/MC04_1_0522.wav|write
/data/TORGO/aged_matched_healthy/MC04_1_0144.wav|This was easy for us
/data/TORGO/aged_matched_healthy/MC04_2_0672.wav|So if anybody solicits by phone make sure you mail the dough to
/data/TORGO/aged_matched_healthy/MC04_1_0549.wav|Trespassers can be prosecuted and fined
/data/TORGO/aged_matched_healthy/MC04_1_0500.wav|him
/data/TORGO/aged_matched_healthy/MC04_2_0969.wav|wax
/data/TORGO/aged_matched_healthy/MC04_2_0976.wav|had
/data/TORGO/aged_matched_healthy/MC04_2_0777.wav|pit
/data/TORGO/aged_matched_healthy/MC04_2_0765.wav|spit
/data/TORGO/aged_matched_healthy/MC04_2_0748.wav|The sun died at night
/data/TORGO/aged_matched_healthy/MC04_2_0734.wav|ash
/data/TORGO/aged_matched_healthy/MC04_2_0809.wav|row
/data/TORGO/aged_matched_healthy/MC04_1_0408.wav|yankee
/data/TORGO/aged_matched_healthy/MC04_1_0217.wav|floor
/data/TORGO/aged_matched_healthy/MC04_2_0986.wav|wide
/data/TORGO/aged_matched_healthy/MC04_2_0659.wav|ache
/data/TORGO/aged_matched_healthy/MC04_2_0898.wav|lip
/data/TORGO/aged_matched_healthy/MC04_1_0155.wav|We gathered shells on the beach
/data/TORGO/aged_matched_healthy/MC04_2_0669.wav|coat
/data/TORGO/aged_matched_healthy/MC04_2_0663.wav|seam
/data/TORGO/aged_matched_healthy/MC04_1_0521.wav|no
/data/TORGO/aged_matched_healthy/MC04_2_0799.wav|ache
/data/TORGO/aged_matched_healthy/MC04_2_0953.wav|torn
/data/TORGO/aged_matched_healthy/MC04_2_0889.wav|This he added brought about petty jealousies and petty personal grievances
/data/TORGO/aged_matched_healthy/MC04_2_0797.wav|I didnt know where they were coming from
/data/TORGO/aged_matched_healthy/MC04_1_0416.wav|and
/data/TORGO/aged_matched_healthy/MC04_2_0868.wav|pill
/data/TORGO/aged_matched_healthy/MC04_1_0127.wav|Two other cases also were under advisement
/data/TORGO/aged_matched_healthy/MC04_1_0470.wav|This is a good place though small
/data/TORGO/aged_matched_healthy/MC04_2_0780.wav|cash
/data/TORGO/aged_matched_healthy/MC04_1_0475.wav|sink
/data/TORGO/aged_matched_healthy/MC04_2_0749.wav|nine
/data/TORGO/aged_matched_healthy/MC04_2_0758.wav|I havent seen that friend for years
/data/TORGO/aged_matched_healthy/MC04_2_0796.wav|The eastern coast is a place for pure pleasure and excitement
/data/TORGO/aged_matched_healthy/MC04_1_0206.wav|side
/data/TORGO/aged_matched_healthy/MC04_1_0413.wav|zulu
/data/TORGO/aged_matched_healthy/MC04_2_0920.wav|Cable confirmation it said translated
/data/TORGO/aged_matched_healthy/MC04_2_0726.wav|Those people are much quicker than I am
/data/TORGO/aged_matched_healthy/MC04_1_0215.wav|wish
/data/TORGO/aged_matched_healthy/MC04_1_0313.wav|league
/data/TORGO/aged_matched_healthy/MC04_2_0750.wav|center
/data/TORGO/aged_matched_healthy/MC04_1_0058.wav|fair
/data/TORGO/aged_matched_healthy/MC04_1_0400.wav|The pair of shoes was new
/data/TORGO/aged_matched_healthy/MC04_1_0479.wav|sitter
/data/TORGO/aged_matched_healthy/MC04_2_0878.wav|steak
/data/TORGO/aged_matched_healthy/MC04_1_0234.wav|bad
/data/TORGO/aged_matched_healthy/MC04_1_0543.wav|Ive kept it with me ever since
/data/TORGO/aged_matched_healthy/MC04_1_0165.wav|near
/data/TORGO/aged_matched_healthy/MC04_2_0988.wav|heat
/data/TORGO/aged_matched_healthy/MC04_1_0161.wav|mere
/data/TORGO/aged_matched_healthy/MC04_1_0485.wav|The owners regularly look for plumbing leaks
/data/TORGO/aged_matched_healthy/MC04_1_0589.wav|Help celebrate your brothers success
/data/TORGO/aged_matched_healthy/MC04_1_0482.wav|dress
/data/TORGO/aged_matched_healthy/MC04_1_0357.wav|Students watched as he got out
/data/TORGO/aged_matched_healthy/MC04_2_0698.wav|gash
/data/TORGO/aged_matched_healthy/MC04_1_0580.wav|bend
/data/TORGO/aged_matched_healthy/MC04_1_0150.wav|sigh
/data/TORGO/aged_matched_healthy/MC04_2_1023.wav|The family requests that flowers be omitted
/data/TORGO/aged_matched_healthy/MC04_2_0846.wav|wax
/data/TORGO/aged_matched_healthy/MC04_2_0945.wav|wipe
/data/TORGO/aged_matched_healthy/MC04_1_0124.wav|troop
/data/TORGO/aged_matched_healthy/MC04_1_0547.wav|goose
/data/TORGO/aged_matched_healthy/MC04_2_0927.wav|hand
/data/TORGO/aged_matched_healthy/MC04_1_0394.wav|spit
/data/TORGO/aged_matched_healthy/MC04_2_0864.wav|ache
/data/TORGO/aged_matched_healthy/MC04_1_0611.wav|She doesnt like to have it hanging around
/data/TORGO/aged_matched_healthy/MC04_2_0849.wav|ticks
/data/TORGO/aged_matched_healthy/MC04_2_0933.wav|fold
/data/TORGO/aged_matched_healthy/MC04_1_0404.wav|walk
/data/TORGO/aged_matched_healthy/MC04_2_0918.wav|sail
/data/TORGO/aged_matched_healthy/MC04_2_1022.wav|wart
/data/TORGO/aged_matched_healthy/MC04_1_0303.wav|witch
/data/TORGO/aged_matched_healthy/MC04_1_0615.wav|foe
/data/TORGO/aged_matched_healthy/MC04_1_0278.wav|The dolphins swam around our boat
/data/TORGO/aged_matched_healthy/MC04_1_0440.wav|We have an excellent team
/data/TORGO/aged_matched_healthy/MC04_2_0753.wav|I was pleased with the way things went
/data/TORGO/aged_matched_healthy/MC04_2_0808.wav|The plot is laced with mysterious incidents
/data/TORGO/aged_matched_healthy/MC04_1_0468.wav|Please open the window quickly
/data/TORGO/aged_matched_healthy/MC04_1_0308.wav|This is not a program of socialized medicine
/data/TORGO/aged_matched_healthy/MC04_1_0183.wav|ate
/data/TORGO/aged_matched_healthy/MC04_1_0212.wav|back
/data/TORGO/aged_matched_healthy/MC04_1_0199.wav|group
/data/TORGO/aged_matched_healthy/MC04_2_0684.wav|It was very popular with our fans
/data/TORGO/aged_matched_healthy/MC04_2_0915.wav|Last years gas shortage caused steep price increases
/data/TORGO/aged_matched_healthy/MC04_2_0715.wav|sticks
/data/TORGO/aged_matched_healthy/MC04_2_0911.wav|The staff deserves a lot of credit working down here under real obstacles
/data/TORGO/aged_matched_healthy/MC04_1_0373.wav|witty
/data/TORGO/aged_matched_healthy/MC04_1_0269.wav|him
/data/TORGO/aged_matched_healthy/MC04_1_0587.wav|cakes
/data/TORGO/aged_matched_healthy/MC04_1_0457.wav|nest
/data/TORGO/aged_matched_healthy/MC04_1_0495.wav|wicker
/data/TORGO/aged_matched_healthy/MC04_2_0752.wav|it
/data/TORGO/aged_matched_healthy/MC04_2_1000.wav|cake
/data/TORGO/aged_matched_healthy/MC04_2_0660.wav|six
/data/TORGO/aged_matched_healthy/MC04_1_0256.wav|area
/data/TORGO/aged_matched_healthy/MC04_1_0629.wav|fed
/data/TORGO/aged_matched_healthy/MC04_1_0237.wav|suit
/data/TORGO/aged_matched_healthy/MC04_1_0260.wav|tell
/data/TORGO/aged_matched_healthy/MC04_1_0371.wav|hat
/data/TORGO/aged_matched_healthy/MC04_2_0886.wav|Even a simple vocabulary contains symbols
/data/TORGO/dysarthric/M04_2_0268.wav|charlie
/data/TORGO/dysarthric/M04_2_0261.wav|toot
/data/TORGO/dysarthric/M04_2_0096.wav|glow
/data/TORGO/dysarthric/M04_2_0283.wav|it was a good win for us
/data/TORGO/dysarthric/M04_2_0075.wav|swore
/data/TORGO/dysarthric/M04_2_0149.wav|were
/data/TORGO/dysarthric/M04_2_0272.wav|yes
/data/TORGO/dysarthric/M04_1_0121.wav|fair
/data/TORGO/dysarthric/M04_1_0101.wav|feet
/data/TORGO/dysarthric/M04_1_0037.wav|dagger
/data/TORGO/dysarthric/M04_1_0018.wav|trade
/data/TORGO/dysarthric/M04_2_0085.wav|car
/data/TORGO/dysarthric/M04_1_0052.wav|he dresses himself in an ancient black frock coat
/data/TORGO/dysarthric/M04_2_0063.wav|for
/data/TORGO/dysarthric/M04_2_0203.wav|prior
/data/TORGO/dysarthric/M04_2_0040.wav|read
/data/TORGO/dysarthric/M04_2_0009.wav|slip
/data/TORGO/dysarthric/M04_1_0047.wav|yet he still thinks as swiftly as ever
/data/TORGO/dysarthric/M04_2_0036.wav|knew
/data/TORGO/dysarthric/M04_2_0244.wav|fear
/data/TORGO/dysarthric/M04_1_0071.wav|bat
/data/TORGO/dysarthric/M04_2_0296.wav|vat
/data/TORGO/dysarthric/M04_2_0033.wav|except in the winter when the ooze or snow or ice prevents
/data/TORGO/dysarthric/M04_2_0015.wav|up
/data/TORGO/dysarthric/M04_1_0043.wav|beta
/data/TORGO/dysarthric/M04_1_0048.wav|warm
/data/TORGO/dysarthric/M04_2_0135.wav|though
/data/TORGO/dysarthric/M04_2_0021.wav|yes
/data/TORGO/dysarthric/M04_2_0029.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M04_2_0199.wav|hear
/data/TORGO/dysarthric/M04_2_0280.wav|hat
/data/TORGO/dysarthric/M04_2_0245.wav|droop
/data/TORGO/dysarthric/M04_2_0102.wav|horn
/data/TORGO/dysarthric/M04_2_0172.wav|my sister made the flowered curtains
/data/TORGO/dysarthric/M04_1_0029.wav|share
/data/TORGO/dysarthric/M04_1_0072.wav|torn
/data/TORGO/dysarthric/M04_2_0260.wav|sleep
/data/TORGO/dysarthric/M04_2_0121.wav|warm
/data/TORGO/dysarthric/M04_2_0078.wav|store
/data/TORGO/dysarthric/M04_2_0016.wav|jacket
/data/TORGO/dysarthric/M04_2_0159.wav|pad
/data/TORGO/dysarthric/M04_2_0079.wav|feed
/data/TORGO/dysarthric/M04_2_0007.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/M04_2_0263.wav|write
/data/TORGO/dysarthric/M04_2_0193.wav|delta
/data/TORGO/dysarthric/M04_1_0040.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/M04_2_0150.wav|were
/data/TORGO/dysarthric/M04_1_0028.wav|trait
/data/TORGO/dysarthric/M04_1_0067.wav|rate
/data/TORGO/dysarthric/M04_2_0119.wav|chair
/data/TORGO/dysarthric/M04_2_0281.wav|aluminum silverware can often be flimsy
/data/TORGO/dysarthric/M04_2_0117.wav|knew
/data/TORGO/dysarthric/M04_2_0130.wav|whoop
/data/TORGO/dysarthric/M04_2_0231.wav|the train approached the depot slowly
/data/TORGO/dysarthric/M04_2_0032.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M04_2_0060.wav|he slowly takes a short walk in the open air each day
/data/TORGO/dysarthric/M04_2_0256.wav|coupe
/data/TORGO/dysarthric/M04_2_0251.wav|select
/data/TORGO/dysarthric/M04_1_0114.wav|bubble
/data/TORGO/dysarthric/M04_2_0255.wav|youre used to being on the field
/data/TORGO/dysarthric/M04_2_0139.wav|bad
/data/TORGO/dysarthric/M04_2_0190.wav|where were you while we were away
/data/TORGO/dysarthric/M04_1_0039.wav|up
/data/TORGO/dysarthric/M04_2_0092.wav|gadget
/data/TORGO/dysarthric/M04_2_0148.wav|pile
/data/TORGO/dysarthric/M04_2_0204.wav|slip
/data/TORGO/dysarthric/M04_2_0147.wav|two other cases also were under advisement
/data/TORGO/dysarthric/M04_1_0068.wav|double
/data/TORGO/dysarthric/M04_1_0069.wav|pat
/data/TORGO/dysarthric/M04_2_0144.wav|bad
/data/TORGO/dysarthric/M04_2_0271.wav|tile
/data/TORGO/dysarthric/M04_2_0044.wav|yet he still thinks as swiftly as ever
/data/TORGO/dysarthric/M04_2_0266.wav|fate
/data/TORGO/dysarthric/M04_1_0092.wav|lead
/data/TORGO/dysarthric/M04_2_0062.wav|the
/data/TORGO/dysarthric/M04_1_0074.wav|left
/data/TORGO/dysarthric/M04_1_0057.wav|sticks
/data/TORGO/dysarthric/M04_2_0226.wav|youd be better off taking a cold shower
/data/TORGO/dysarthric/M04_2_0220.wav|jane may earn more money by working hard
/data/TORGO/dysarthric/M04_2_0127.wav|lead
/data/TORGO/dysarthric/M04_2_0234.wav|ate
/data/TORGO/dysarthric/M04_2_0212.wav|urgent
/data/TORGO/dysarthric/M04_2_0100.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M04_2_0019.wav|sheet
/data/TORGO/dysarthric/M04_2_0178.wav|gnaw
/data/TORGO/dysarthric/M04_1_0042.wav|chair
/data/TORGO/dysarthric/M04_1_0022.wav|beat
/data/TORGO/dysarthric/M04_1_0103.wav|the
/data/TORGO/dysarthric/M04_2_0050.wav|feed
/data/TORGO/dysarthric/M04_2_0034.wav|down
/data/TORGO/dysarthric/M04_1_0032.wav|stubble
/data/TORGO/dysarthric/M04_1_0013.wav|knew
/data/TORGO/dysarthric/M04_2_0114.wav|trait
/data/TORGO/dysarthric/M04_2_0254.wav|mere
/data/TORGO/dysarthric/M04_1_0021.wav|goat
/data/TORGO/dysarthric/M04_2_0136.wav|tie
/data/TORGO/dysarthric/M04_2_0008.wav|sticks
/data/TORGO/dysarthric/M04_2_0081.wav|born
/data/TORGO/dysarthric/M04_2_0257.wav|pot
/data/TORGO/dysarthric/M04_1_0061.wav|chair
/data/TORGO/dysarthric/M04_1_0014.wav|knee
/data/TORGO/dysarthric/M04_2_0098.wav|well he is nearly ninety three years old
/data/TORGO/dysarthric/M04_2_0232.wav|suit
/data/TORGO/dysarthric/M04_2_0123.wav|no
/data/TORGO/dysarthric/M04_2_0048.wav|a long flowing beard clings to his chin
/data/TORGO/dysarthric/M04_2_0229.wav|play
/data/TORGO/dysarthric/M04_2_0049.wav|feed
/data/TORGO/dysarthric/M04_2_0134.wav|sprinkle
/data/TORGO/dysarthric/M04_1_0025.wav|rave
/data/TORGO/dysarthric/M04_2_0164.wav|slay
/data/TORGO/dysarthric/M04_1_0096.wav|read
/data/TORGO/dysarthric/M04_1_0109.wav|horn
/data/TORGO/dysarthric/M04_2_0238.wav|loop
/data/TORGO/dysarthric/M04_1_0106.wav|usually minus several buttons
/data/TORGO/dysarthric/M04_2_0233.wav|bat
/data/TORGO/dysarthric/M04_2_0052.wav|usually minus several buttons
/data/TORGO/dysarthric/M04_2_0185.wav|briar
/data/TORGO/dysarthric/M04_2_0198.wav|light
/data/TORGO/dysarthric/M04_2_0022.wav|fee
/data/TORGO/dysarthric/M04_2_0160.wav|are your grades higher or lower than nancys
/data/TORGO/dysarthric/M04_2_0210.wav|knew
/data/TORGO/dysarthric/M04_2_0187.wav|why yell or worry over silly items
/data/TORGO/dysarthric/M04_1_0084.wav|you wished to know all about my grandfather
/data/TORGO/dysarthric/M04_2_0235.wav|troop
/data/TORGO/dysarthric/M04_1_0110.wav|for
/data/TORGO/dysarthric/M04_2_0128.wav|dagger
/data/TORGO/dysarthric/M04_2_0228.wav|side
/data/TORGO/dysarthric/M04_2_0162.wav|sigh
/data/TORGO/dysarthric/M04_2_0241.wav|shear
/data/TORGO/dysarthric/M04_2_0201.wav|here
/data/TORGO/dysarthric/M04_2_0282.wav|it also provides for funds to clear slums and help colleges build dormitories
/data/TORGO/dysarthric/M04_2_0236.wav|their house is grey and white
/data/TORGO/dysarthric/M04_1_0075.wav|feed
/data/TORGO/dysarthric/M04_1_0055.wav|read
/data/TORGO/dysarthric/M04_2_0072.wav|floor
/data/TORGO/dysarthric/M04_2_0084.wav|tip
/data/TORGO/dysarthric/M04_2_0188.wav|no
/data/TORGO/dysarthric/M04_1_0098.wav|sheet
/data/TORGO/dysarthric/M04_1_0059.wav|gadget
/data/TORGO/dysarthric/M04_2_0293.wav|fat
/data/TORGO/dysarthric/M04_2_0058.wav|share
/data/TORGO/dysarthric/M04_2_0267.wav|know
/data/TORGO/dysarthric/M04_2_0039.wav|i can
/data/TORGO/dysarthric/M04_2_0122.wav|bat
/data/TORGO/dysarthric/M04_2_0179.wav|cheer
/data/TORGO/dysarthric/M04_1_0112.wav|swarm
/data/TORGO/dysarthric/M04_2_0111.wav|pat
/data/TORGO/dysarthric/M04_2_0189.wav|bright sunshine shimmers on the ocean
/data/TORGO/dysarthric/M04_1_0091.wav|feet
/data/TORGO/dysarthric/M04_2_0026.wav|stubble
/data/TORGO/dysarthric/M04_2_0270.wav|tile
/data/TORGO/dysarthric/M04_2_0120.wav|bug
/data/TORGO/dysarthric/M04_2_0214.wav|of
/data/TORGO/dysarthric/M04_2_0137.wav|back
/data/TORGO/dysarthric/M04_1_0119.wav|race
/data/TORGO/dysarthric/M04_1_0079.wav|beat
/data/TORGO/dysarthric/M04_2_0175.wav|explore
/data/TORGO/dysarthric/M04_2_0208.wav|all the big baseball players get traded
/data/TORGO/dysarthric/M04_2_0023.wav|swarm
/data/TORGO/dysarthric/M04_1_0063.wav|except in the winter when the ooze or snow or ice prevents
/data/TORGO/dysarthric/M04_1_0064.wav|he slowly takes a short walk in the open air each day
/data/TORGO/dysarthric/M04_1_0024.wav|fee
/data/TORGO/dysarthric/M04_2_0042.wav|rate
/data/TORGO/dysarthric/M04_2_0125.wav|know
/data/TORGO/dysarthric/M04_2_0104.wav|two
/data/TORGO/dysarthric/M04_2_0145.wav|three
/data/TORGO/dysarthric/M04_1_0093.wav|when when
/data/TORGO/dysarthric/M04_2_0166.wav|witch
/data/TORGO/dysarthric/M04_2_0176.wav|galore
/data/TORGO/dysarthric/M04_2_0087.wav|swarm
/data/TORGO/dysarthric/M04_1_0124.wav|no
/data/TORGO/dysarthric/M04_2_0295.wav|there is a treehouse up above
/data/TORGO/dysarthric/M04_1_0017.wav|jacket
/data/TORGO/dysarthric/M04_2_0167.wav|lip
/data/TORGO/dysarthric/M04_2_0180.wav|write
/data/TORGO/dysarthric/M04_2_0131.wav|wish
/data/TORGO/dysarthric/M04_2_0043.wav|meat
/data/TORGO/dysarthric/M04_2_0224.wav|rocks
/data/TORGO/dysarthric/M04_1_0118.wav|yes
/data/TORGO/dysarthric/M04_2_0249.wav|single
/data/TORGO/dysarthric/M04_2_0215.wav|ate
/data/TORGO/dysarthric/M04_2_0265.wav|shoot
/data/TORGO/dysarthric/M04_2_0184.wav|briar
/data/TORGO/dysarthric/M04_2_0262.wav|pat
/data/TORGO/dysarthric/M04_2_0107.wav|raid
/data/TORGO/dysarthric/M04_2_0057.wav|range
/data/TORGO/dysarthric/M04_1_0016.wav|meat
/data/TORGO/dysarthric/M04_2_0213.wav|urgent
/data/TORGO/dysarthric/M04_2_0091.wav|fair
/data/TORGO/dysarthric/M04_1_0113.wav|glow
/data/TORGO/dysarthric/M04_2_0297.wav|bit
/data/TORGO/dysarthric/M04_1_0010.wav|store
/data/TORGO/dysarthric/M04_1_0045.wav|air
/data/TORGO/dysarthric/M04_1_0026.wav|bug
/data/TORGO/dysarthric/M04_2_0273.wav|forward
/data/TORGO/dysarthric/M04_2_0157.wav|she is thinner than i am
/data/TORGO/dysarthric/M04_2_0221.wav|sigh
/data/TORGO/dysarthric/M04_1_0051.wav|knew
/data/TORGO/dysarthric/M04_2_0142.wav|floor
/data/TORGO/dysarthric/M04_1_0122.wav|tip
/data/TORGO/dysarthric/M04_1_0107.wav|two
/data/TORGO/dysarthric/M04_1_0102.wav|slip
/data/TORGO/dysarthric/M04_2_0061.wav|grow
/data/TORGO/dysarthric/M04_2_0018.wav|go
/data/TORGO/dysarthric/M04_1_0083.wav|jagged
/data/TORGO/dysarthric/M04_2_0012.wav|feet
/data/TORGO/dysarthric/M04_1_0078.wav|air
/data/TORGO/dysarthric/M04_2_0101.wav|horn
/data/TORGO/dysarthric/M04_2_0083.wav|he dresses himself in an ancient black frock coat
/data/TORGO/dysarthric/M04_2_0138.wav|back
/data/TORGO/dysarthric/M04_1_0020.wav|well he is nearly ninety three years old
/data/TORGO/dysarthric/M04_2_0153.wav|one validated acts of school districts
/data/TORGO/dysarthric/M04_2_0047.wav|train
/data/TORGO/dysarthric/M04_1_0127.wav|train
/data/TORGO/dysarthric/M04_2_0218.wav|air
/data/TORGO/dysarthric/M04_2_0070.wav|feet
/data/TORGO/dysarthric/M04_1_0030.wav|range
/data/TORGO/dysarthric/M04_2_0066.wav|beat
/data/TORGO/dysarthric/M04_2_0054.wav|bit
/data/TORGO/dysarthric/M04_2_0250.wav|four
/data/TORGO/dysarthric/M04_1_0100.wav|car
/data/TORGO/dysarthric/M04_2_0077.wav|you wished to know all about my grandfather
/data/TORGO/dysarthric/M04_2_0095.wav|beta
/data/TORGO/dysarthric/M04_1_0085.wav|know
/data/TORGO/dysarthric/M04_2_0194.wav|if you destroy confidence in banks you do something to the economy he said
/data/TORGO/dysarthric/M04_2_0196.wav|menu
/data/TORGO/dysarthric/M04_2_0163.wav|snoop
/data/TORGO/dysarthric/M04_2_0097.wav|air
/data/TORGO/dysarthric/M04_2_0183.wav|he will allow a rare lie
/data/TORGO/dysarthric/M04_2_0206.wav|i scrubbed the floors thoroughly
/data/TORGO/dysarthric/M04_1_0105.wav|usually min min
/data/TORGO/dysarthric/M04_1_0082.wav|a long flowing beard clings to his chin
/data/TORGO/dysarthric/M04_2_0290.wav|pitting
/data/TORGO/dysarthric/M04_2_0103.wav|torn
/data/TORGO/dysarthric/M04_2_0195.wav|suit
/data/TORGO/dysarthric/M04_2_0264.wav|the humidity is overwhelming there
/data/TORGO/dysarthric/M04_2_0093.wav|but he always answers banana oil
/data/TORGO/dysarthric/M04_2_0240.wav|deer
/data/TORGO/dysarthric/M04_2_0080.wav|goat
/data/TORGO/dysarthric/M04_2_0222.wav|rocks
/data/TORGO/dysarthric/M04_2_0133.wav|they carried me off on the stretcher
/data/TORGO/dysarthric/M04_2_0287.wav|spit
/data/TORGO/dysarthric/M04_2_0090.wav|warm
/data/TORGO/dysarthric/M04_1_0080.wav|down
/data/TORGO/dysarthric/M04_2_0059.wav|chair
/data/TORGO/dysarthric/M04_2_0186.wav|just one side got wet
/data/TORGO/dysarthric/M04_2_0076.wav|air
/data/TORGO/dysarthric/M04_2_0202.wav|everything went real smooth the sheriff said
/data/TORGO/dysarthric/M04_2_0197.wav|error
/data/TORGO/dysarthric/M04_2_0274.wav|the islands are sparsely populated
/data/TORGO/dysarthric/M04_1_0012.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M04_2_0205.wav|rock
/data/TORGO/dysarthric/M04_1_0086.wav|born
/data/TORGO/dysarthric/M04_2_0086.wav|read
/data/TORGO/dysarthric/M04_2_0182.wav|he will allow a rare lie
/data/TORGO/dysarthric/M04_2_0230.wav|cycle
/data/TORGO/dysarthric/M04_2_0200.wav|sigh
/data/TORGO/dysarthric/M04_2_0252.wav|dot
/data/TORGO/dysarthric/M04_1_0104.wav|feed
/data/TORGO/dysarthric/M04_1_0097.wav|swarm
/data/TORGO/dysarthric/M04_2_0239.wav|jungle
/data/TORGO/dysarthric/M04_2_0151.wav|were
/data/TORGO/dysarthric/M04_2_0132.wav|boot
/data/TORGO/dysarthric/M04_2_0143.wav|near
/data/TORGO/dysarthric/M04_1_0087.wav|raid
/data/TORGO/dysarthric/M04_2_0171.wav|slip
/data/TORGO/dysarthric/M04_2_0285.wav|i expect well bounce back this week
/data/TORGO/dysarthric/M04_2_0298.wav|both injuries were to the same leg
/data/TORGO/dysarthric/M04_2_0247.wav|innocence
/data/TORGO/dysarthric/M04_2_0286.wav|she wore warm fleecy woolen overalls
/data/TORGO/dysarthric/M04_2_0284.wav|kitten
/data/TORGO/dysarthric/M04_1_0117.wav|warm
/data/TORGO/dysarthric/M04_2_0010.wav|left
/data/TORGO/dysarthric/M04_1_0062.wav|grow
/data/TORGO/dysarthric/M04_2_0169.wav|area
/data/TORGO/dysarthric/M04_2_0223.wav|rocks
/data/TORGO/dysarthric/M04_2_0006.wav|jagged
/data/TORGO/dysarthric/M04_2_0055.wav|race
/data/TORGO/dysarthric/M04_1_0076.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M04_1_0073.wav|dark
/data/TORGO/dysarthric/M04_2_0269.wav|thigh
/data/TORGO/dysarthric/M04_1_0036.wav|the quick brown fox jumps over the lazy dog
/data/TORGO/dysarthric/M04_2_0209.wav|mut
/data/TORGO/dysarthric/M04_2_0291.wav|nothing has been done yet to take advantage of the enabling legislation
/data/TORGO/dysarthric/M04_2_0242.wav|i looked up and noticed two old men
/data/TORGO/dysarthric/M04_2_0094.wav|double
/data/TORGO/dysarthric/M04_2_0073.wav|dark
/data/TORGO/dysarthric/M04_2_0276.wav|papa
/data/TORGO/dysarthric/M04_2_0116.wav|bubble
/data/TORGO/dysarthric/M04_2_0192.wav|white
/data/TORGO/dysarthric/M04_2_0174.wav|we gathered shells on the beach
/data/TORGO/dysarthric/M04_2_0161.wav|group
/data/TORGO/dysarthric/M04_2_0253.wav|this was easy for us
/data/TORGO/dysarthric/M04_2_0038.wav|the quick brown fox jumps over the lazy dog
/data/TORGO/dysarthric/M04_1_0090.wav|bit
/data/TORGO/dysarthric/M04_2_0152.wav|steer
/data/TORGO/dysarthric/M04_1_0027.wav|floor
/data/TORGO/dysarthric/M04_1_0050.wav|swore
/data/TORGO/dysarthric/M04_2_0041.wav|trade
/data/TORGO/dysarthric/M04_1_0058.wav|go
/data/TORGO/dysarthric/M04_1_0077.wav|but he always answers banana oil
/data/TORGO/dysarthric/M04_2_0227.wav|side
/data/TORGO/dysarthric/M04_1_0094.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M04_2_0216.wav|mother sews yellow gingham aprons
/data/TORGO/dysarthric/M04_2_0113.wav|knee
/data/TORGO/dysarthric/M04_2_0112.wav|beat
/data/TORGO/dysarthric/M04_2_0074.wav|rave
